host,level,response_ms
host-a,ERROR,35.505399901433236
host-c,INFO,85.26575499370435
host-c,INFO,8.734470399059944
host-a,INFO,38.34720534891458
host-c,INFO,20.417817626603
host-b,INFO,35.541746621057754
host-c,INFO,22.707957264015104
host-c,INFO,21.820823642244168
host-a,INFO,17.688682600686686
host-a,INFO,21.68118857070593
host-c,INFO,48.8848613302558
host-b,WARN,3.3333314078342107
host-c,INFO,12.898191228544892
host-b,INFO,1.8189528154407695
host-b,WARN,18.44532394155525
host-c,INFO,26.51967230569644
host-b,INFO,0.45784939437906946
host-a,WARN,8.471729129689571
host-b,INFO,108.662974429293
host-b,INFO,4.472986612380499
host-b,INFO,16.63843282576475
host-a,INFO,82.0835018230806
host-a,INFO,12.368330417446602
host-c,INFO,47.72058985345847
host-b,INFO,174.62172511139676
host-a,INFO,5.7495838854697165
host-b,INFO,10.32564792753301
host-b,WARN,37.56693685260995
host-c,WARN,9.380101400544945
host-b,ERROR,0.030143839125462382
host-a,WARN,56.68131802052581
host-c,ERROR,4.872662873321261
host-c,WARN,10.2651788142562
host-b,ERROR,127.85966868025753
host-b,INFO,2.2442797623149007
host-a,ERROR,121.64439184949794
host-b,INFO,57.70336905487486
host-a,INFO,47.52543746547296
host-b,WARN,28.035541275485354
host-a,WARN,80.52084359360933
host-b,WARN,17.487283698207797
host-c,INFO,27.70392791583241
host-a,WARN,50.228799915212804
host-c,INFO,121.97720567989808
host-c,INFO,5.5457535572760905
host-c,INFO,114.6726078485991
host-c,INFO,92.28960333186542
host-a,WARN,9.867735049290072
host-b,WARN,32.48723824830895
host-c,INFO,4.7000158686102145
host-b,INFO,35.01818381916099
host-a,INFO,39.865559073135074
host-b,INFO,6.410070723300136
host-a,INFO,23.596998859549938
host-b,INFO,24.72856455561304
host-a,INFO,32.571993142822556
host-a,INFO,120.23362174984784
host-b,WARN,60.68532620681377
host-c,WARN,21.03103398578162
host-c,INFO,166.47526462495765
host-b,INFO,35.441971643860114
host-c,INFO,43.63087731615682
host-c,WARN,60.25104822122721
host-a,WARN,8.109633353829308
host-b,INFO,224.12374153366724
host-c,ERROR,37.9160639772191
host-c,ERROR,95.78319233375763
host-c,INFO,184.60457913198377
host-b,INFO,69.75396614337869
host-c,INFO,44.641896509569165
host-c,INFO,3.664471968364796
host-c,INFO,2.571826877392358
host-a,INFO,12.241686107823842
host-b,WARN,164.3406684227413
host-c,INFO,58.78523508820687
host-a,INFO,47.64221647291889
host-b,INFO,0.5889993240274704
host-a,INFO,141.56895959025084
host-a,WARN,16.775320007647696
host-b,INFO,69.2910041339555
host-c,ERROR,66.23820799085917
host-c,WARN,74.12971828118151
host-a,INFO,18.318819727057207
host-b,INFO,12.271987973549964
host-b,INFO,59.10418626614877
host-c,WARN,18.834497796449597
host-a,INFO,127.66483050479943
host-c,INFO,111.04563449368175
host-b,INFO,80.92034479208614
host-b,WARN,21.888973677527638
host-c,INFO,412.6903556516322
host-c,WARN,52.391233629203946
host-b,INFO,4.324766685824739
host-a,WARN,24.999701479113092
host-b,INFO,9.951757736449968
host-a,INFO,16.886513718071555
host-c,INFO,97.64204617838277
host-c,INFO,85.73293919723355
host-a,WARN,74.35347074356655
host-b,INFO,148.4491750689553
host-b,WARN,51.70023746422198
host-a,INFO,6.099859857630192
host-a,WARN,18.22232997665466
host-a,WARN,45.6889565499457
host-a,ERROR,100.09062588939636
host-b,INFO,23.32050473450681
host-c,WARN,139.28000438889697
host-b,INFO,14.825877795819556
host-a,ERROR,21.645940448278335
host-b,INFO,11.561852134441141
host-a,INFO,209.1120117831176
host-a,INFO,162.0893113783754
host-a,ERROR,6.101185181512869
host-a,INFO,38.00396319741999
host-b,INFO,25.846759915518003
host-a,INFO,15.200827909974398
host-b,WARN,17.088208629083127
host-b,INFO,0.04404613417992667
host-c,ERROR,88.13112229178167
host-b,INFO,55.29079857649868
host-c,INFO,19.65289938277472
host-c,INFO,78.29573870800348
host-c,INFO,20.311415577894937
host-b,INFO,36.291979716293156
host-c,INFO,215.06293937582362
host-a,INFO,70.41688267406985
host-b,WARN,117.17585637202683
host-a,WARN,273.05712162028385
host-b,INFO,126.83183752885516
host-c,INFO,36.446268459250774
host-c,INFO,42.13824902782054
host-b,WARN,48.887551544549
host-c,INFO,4.949045232399615
host-a,INFO,45.38718798557964
host-a,WARN,67.30968857649957
host-c,INFO,3.8350079411729467
host-b,INFO,70.89873618149657
host-b,INFO,11.532331114342268
host-a,INFO,41.034375003697576
host-c,INFO,60.93656411866682
host-c,INFO,0.9212086668984149
host-a,INFO,76.11454056882879
host-b,INFO,135.64170647024972
host-c,INFO,31.845767972097182
host-b,INFO,11.228304571660344
host-b,INFO,3.849048449270146
host-a,INFO,54.7688934073731
host-b,WARN,334.16020683387313
host-a,INFO,68.59025806284198
host-c,INFO,82.4408176441222
host-b,INFO,139.98333575391328
host-a,INFO,86.34003206582543
host-a,INFO,86.46478040805746
host-b,WARN,103.57837893374607
host-a,INFO,3.0228674056531615
host-c,ERROR,36.65429021363442
host-b,INFO,66.43425898589771
host-c,INFO,7.316860073374778
host-a,ERROR,59.59288501921527
host-c,INFO,0.9344587186261453
host-a,INFO,180.01761627085392
host-a,INFO,35.95047421100627
host-c,INFO,76.55256218129787
host-b,INFO,40.72578510698183
host-b,ERROR,104.24384549978942
host-b,WARN,71.82521129431721
host-c,INFO,170.1094476032247
host-c,INFO,9.292613503896776
host-c,ERROR,47.770616910811725
host-c,WARN,31.36031222645815
host-b,INFO,68.21032823649342
host-b,INFO,273.4462944613337
host-a,INFO,58.089487015572146
host-c,INFO,139.60608908735458
host-b,INFO,46.13440137372573
host-b,INFO,68.89253892147474
host-b,INFO,15.275114347273583
host-b,WARN,60.24835549225196
host-b,INFO,57.50266496742557
host-b,INFO,29.31677142120127
host-c,INFO,19.06499442534647
host-a,WARN,28.087270378652974
host-a,INFO,47.46179855638253
host-c,INFO,89.80490204110086
host-b,WARN,49.166336973078536
host-c,INFO,20.778687758175327
host-b,INFO,1.8623024257673804
host-b,INFO,11.972978381370412
host-b,INFO,173.78081685368298
host-b,INFO,4.456534430743618
host-b,WARN,41.10076215931361
host-c,INFO,36.307855798704516
host-c,WARN,160.95897003866196
host-a,INFO,13.441547247806824
host-b,INFO,32.529273000002675
host-c,INFO,52.25633866103202
host-c,INFO,13.299710504244503
host-b,ERROR,37.363674261482984
host-b,INFO,33.366002327753954
host-c,ERROR,39.89283174648808
host-b,INFO,66.73802404205337
host-c,INFO,35.551586181369444
host-a,INFO,23.940065108408305
host-b,INFO,99.20830363524036
host-a,INFO,11.015921989289708
host-a,INFO,108.81443826711991
host-a,INFO,74.26782652662324
host-b,INFO,20.173339410949566
host-a,INFO,11.549684841688372
host-c,WARN,110.81254069186055
host-c,INFO,5.897332478711732
host-b,INFO,44.36947286325299
host-b,INFO,27.971445061544376
host-a,WARN,6.698020160977753
host-b,INFO,44.56957566989194
host-c,INFO,147.72240843133127
host-c,INFO,68.89767879793746
host-c,WARN,50.7937651106828
host-b,WARN,24.915195248837367
host-c,INFO,134.93708109970402
host-b,INFO,29.279748720711567
host-a,INFO,5.191454977793683
host-c,ERROR,19.876790216446942
host-a,ERROR,1.6555588497836817
host-c,INFO,10.868605570648985
host-c,INFO,16.639245707422763
host-c,WARN,60.465201925604184
host-a,INFO,223.66515054211254
host-c,INFO,13.745492585391181
host-a,INFO,26.878499067952188
host-b,WARN,98.09705206299158
host-c,INFO,206.69248467582665
host-c,INFO,16.334470775385665
host-a,INFO,19.844420129170956
host-c,WARN,90.8365886414474
host-b,WARN,4.280001505026294
host-c,INFO,6.351972644055859
host-b,INFO,111.3774766045891
host-b,INFO,51.660575394826445
host-c,INFO,24.939097237786342
host-c,INFO,10.629678677044216
host-b,INFO,19.231339015087737
host-b,ERROR,20.21168411826222
host-b,INFO,19.82063047194456
host-c,INFO,93.9987215013171
host-a,INFO,131.65129215415007
host-c,INFO,164.20050310334813
host-a,WARN,56.08181936084341
host-a,INFO,52.585911247096206
host-c,WARN,50.35354255488053
host-a,INFO,24.183636193361878
host-b,INFO,34.41019952438531
host-c,WARN,141.82107278297852
host-a,WARN,31.334404786326836
host-b,WARN,68.8935212594717
host-a,INFO,5.84354262776978
host-a,WARN,202.93371393009417
host-b,INFO,23.283449467457647
host-b,INFO,12.595372233471696
host-c,INFO,25.339661531591197
host-a,ERROR,166.66790721345325
host-c,INFO,31.200974436744055
host-c,ERROR,9.70950433794943
host-a,INFO,38.68776352996936
host-a,INFO,17.667321199719467
host-c,WARN,36.887530030585744
host-b,INFO,4.4896272884521755
host-c,INFO,76.17834667220585
host-a,WARN,82.06804506432803
host-b,WARN,12.474866700117914
host-c,WARN,62.064393514201356
host-a,INFO,39.042986454382586
host-b,INFO,18.453852639470277
host-b,WARN,16.853860620023728
host-b,ERROR,21.921478900324722
host-a,WARN,45.55760226116974
host-c,INFO,57.10137801565087
host-a,INFO,18.929300119450883
host-a,INFO,69.0305857445617
host-b,INFO,21.88374885912866
host-c,WARN,54.18374035216137
host-b,WARN,40.12477131830498
host-a,INFO,22.647060922847707
host-b,INFO,71.39801943898222
host-a,INFO,45.15663042098446
host-a,INFO,37.356745445473216
host-a,WARN,100.26479992158741
host-b,INFO,91.1698424886542
host-c,INFO,7.667004309557377
host-b,WARN,19.045050945079048
host-a,INFO,16.123677952291814
host-b,INFO,54.246712390354034
host-a,INFO,107.83522301180403
host-c,INFO,9.212855304326261
host-c,INFO,48.46264820558612
host-a,WARN,13.09144397522111
host-c,WARN,8.165629859587034
host-a,INFO,15.523118830396102
host-b,INFO,103.9633966550608
host-b,INFO,67.95952069914367
host-c,INFO,22.59431535493014
host-c,INFO,43.525162638437095
host-a,INFO,27.447313704361175
host-c,WARN,5.1342843269834795
host-c,ERROR,6.187062924137851
host-c,INFO,146.60354609832277
host-a,INFO,192.55055807207404
host-b,INFO,36.02305602709598
host-a,INFO,0.28690866508698815
host-a,INFO,39.79735215418809
host-c,INFO,138.91966352589412
host-b,INFO,7.60556916251615
host-a,INFO,7.152829256520101
host-c,INFO,1.052815204581967
host-a,INFO,10.356210474791926
host-c,WARN,97.1596974945809
host-b,ERROR,103.51834158829635
host-b,INFO,38.737156023879244
host-c,INFO,104.38026557320839
host-a,INFO,1.6821134559256052
host-a,INFO,99.06213695175803
host-b,ERROR,84.61414270607845
host-a,INFO,31.104285061593146
host-c,INFO,32.06913522746396
host-c,INFO,43.74222628358158
host-c,ERROR,55.63193449157728
host-b,WARN,11.39811616029874
host-b,ERROR,16.57653475316757
host-b,INFO,11.201915169586464
host-c,INFO,8.873146735883187
host-b,INFO,6.978322161971767
host-c,INFO,0.5215184807979246
host-a,INFO,30.236923290043688
host-b,INFO,118.72716505364924
host-a,INFO,3.735568466237358
host-a,INFO,71.09381589436275
host-b,INFO,48.75471274082954
host-b,ERROR,115.73873491488409
host-a,INFO,95.83536304420066
host-a,INFO,8.128493320755233
host-a,INFO,36.003368797404846
host-c,INFO,47.04703413171282
host-a,INFO,291.23842046445486
host-c,INFO,18.826981730893856
host-b,WARN,26.443567254486894
host-a,INFO,56.50850202590879
host-b,WARN,79.40205626984248
host-a,INFO,15.486646985085178
host-b,INFO,58.609015317226664
host-a,ERROR,29.033463494791135
host-c,INFO,9.667053673753514
host-b,ERROR,43.2815955532423
host-b,INFO,47.047291543146734
host-a,INFO,35.58286876607571
host-c,WARN,2.7537021099915715
host-c,INFO,62.542223236302895
host-c,INFO,90.06033604891896
host-a,INFO,5.981723006741969
host-b,INFO,5.674952406141319
host-a,INFO,140.30036427817484
host-c,WARN,107.29929027335017
host-c,INFO,1.3468153765260507
host-b,INFO,173.96089740882599
host-a,INFO,119.3409647485917
host-a,INFO,31.561374994094233
host-c,INFO,1.7676949377658804
host-b,INFO,67.23352315309835
host-b,INFO,50.83157756184282
host-c,WARN,7.076107388319983
host-a,INFO,72.74301998033361
host-a,WARN,39.28515180198971
host-b,ERROR,29.543761724182698
host-b,WARN,0.8518431626678311
host-c,WARN,18.564808485219515
host-b,WARN,26.452205102114096
host-a,WARN,49.51492418527734
host-a,INFO,35.34712019599942
host-b,INFO,84.48769488943454
host-c,ERROR,28.12075970958939
host-a,INFO,16.432499188361465
host-a,INFO,172.11714483438146
host-c,INFO,94.70720648861358
host-b,WARN,15.28295989649761
host-a,INFO,1.127538565933445
host-a,ERROR,8.27952395775274
host-c,INFO,53.14907676023976
host-b,ERROR,22.63479301426356
host-c,INFO,189.3859979669286
host-c,WARN,32.524109436530345
host-b,INFO,122.6308785150677
host-a,INFO,61.34827011422968
host-c,WARN,62.94128592031558
host-a,WARN,8.938819048517614
host-a,INFO,45.977600832278384
host-a,INFO,3.3441267652354263
host-a,WARN,127.06269169818532
host-c,INFO,18.033017898123916
host-b,WARN,132.9012012369188
host-a,INFO,0.8943678698863083
host-a,INFO,44.93778436309273
host-a,WARN,39.465498118046696
host-b,INFO,96.32437355351587
host-a,INFO,62.96618523601033
host-b,ERROR,50.61313295766629
host-c,INFO,145.49574700770876
host-b,WARN,35.34981052443043
host-a,INFO,83.67389094367883
host-c,WARN,17.54456849824888
host-b,INFO,6.675772962166682
host-a,WARN,40.18802798153582
host-c,ERROR,34.7156279072261
host-c,ERROR,15.579089888132833
host-b,INFO,51.47597331565124
host-a,INFO,90.7789796504849
host-b,INFO,54.80239865453643
host-c,INFO,18.650957851968297
host-c,INFO,56.26431569769049
host-a,ERROR,61.45280318124347
host-c,INFO,17.79293221322938
host-a,INFO,58.51032381698431
host-b,INFO,86.85012665237603
host-c,INFO,33.48008514018941
host-c,WARN,3.6005919606689987
host-a,INFO,51.53049567847652
host-a,INFO,72.79990497415423
host-b,WARN,104.44352541212668
host-a,INFO,41.46477901465614
host-c,ERROR,94.49705031502718
host-b,WARN,2.278148174809373
host-b,INFO,93.4569860367397
host-b,INFO,35.381373553703135
host-a,INFO,165.58192747576595
host-a,WARN,62.119635999978115
host-c,ERROR,266.16370751960653
host-b,ERROR,58.27140367983088
host-b,WARN,6.32032751866752
host-b,INFO,26.785290329243526
host-c,INFO,75.47882964118527
host-a,INFO,18.650705835503082
host-b,INFO,33.05942671943546
host-a,INFO,64.45335718096297
host-a,WARN,73.873399218019
host-a,INFO,19.210123846234268
host-a,INFO,8.158533660242998
host-a,INFO,106.26019250294651
host-c,INFO,150.40150998557132
host-a,INFO,32.52965255212559
host-b,INFO,33.772038354677996
host-b,INFO,223.33500732320118
host-b,INFO,61.818393634017646
host-c,INFO,184.95921753433063
host-a,WARN,0.009016903675200862
host-b,WARN,51.04368468981503
host-b,WARN,27.331618919334154
host-b,INFO,169.5715684356947
host-a,INFO,115.57532421654896
host-b,INFO,98.17647379160726
host-a,INFO,40.074919605585926
host-b,INFO,75.64534993884186
host-b,INFO,49.774040068407096
host-a,WARN,10.949660971254973
host-b,INFO,301.36276905264185
host-c,INFO,3.6658726092466343
host-a,ERROR,39.8292201882188
host-b,INFO,120.79172217951006
host-c,INFO,153.0211130833798
host-c,WARN,14.055954352633474
host-a,WARN,83.84988589544085
host-b,INFO,28.684734016084825
host-a,WARN,2.3391892213067074
host-c,INFO,68.12181591113143
host-c,INFO,51.979953414714196
host-a,INFO,81.03183367406265
host-a,INFO,14.035767326062102
host-b,INFO,25.14316363290497
host-c,INFO,5.122347799230243
host-a,WARN,39.07019213559049
host-c,INFO,35.27348215189951
host-a,INFO,96.1683128490961
host-b,INFO,23.47228973635039
host-c,INFO,12.166928490888788
host-b,INFO,30.931668283343548
host-b,INFO,1.5417876642359214
host-c,INFO,13.357470453286242
host-a,INFO,45.718914649566706
host-b,INFO,19.616320110887088
host-b,INFO,13.284698844010526
host-c,INFO,12.597899435670376
host-c,WARN,29.883855065598112
host-c,INFO,22.519371593378807
host-b,INFO,16.493203645056923
host-a,INFO,17.03649566229713
host-a,INFO,4.4313857037237625
host-c,INFO,52.447709441876
host-b,WARN,139.62886269274904
host-b,INFO,116.82325499025556
host-b,INFO,57.03998401685162
host-c,INFO,17.592651060905325
host-b,INFO,17.953557524689494
host-b,INFO,27.254962375764585
host-a,WARN,26.024176617850387
host-c,INFO,22.589590420914078
host-c,INFO,60.153185029500776
host-c,INFO,42.66084463989418
host-b,INFO,9.967479829811495
host-b,INFO,37.86039017075845
host-a,INFO,50.74915163196966
host-c,INFO,24.583313366869106
host-b,INFO,73.97931568069087
host-a,INFO,10.444341169716306
host-b,WARN,42.68903075691388
host-b,INFO,9.329961412767386
host-c,ERROR,65.40785189952196
host-c,INFO,29.486822052735423
host-b,WARN,57.318033166469974
host-b,INFO,100.22829536606179
host-b,INFO,72.28303797354835
host-b,INFO,43.34474065376008
host-b,ERROR,30.62297021929202
host-c,WARN,19.861939582224863
host-c,INFO,37.89261300522584
host-b,ERROR,6.835203780348982
host-b,INFO,10.244358641456552
host-c,INFO,83.97955900009067
host-b,INFO,103.34150258496737
host-c,INFO,65.67021534523056
host-c,INFO,18.55080964833781
host-c,INFO,151.30385608578857
host-c,INFO,72.19618793959343
host-a,WARN,126.5345517426955
host-b,WARN,83.75521469062798
host-b,INFO,10.115408057236397
host-b,INFO,17.114366684359258
host-c,INFO,31.703861477331717
host-c,INFO,108.52732699994539
host-c,ERROR,64.61611606875304
host-b,WARN,10.609830231512717
host-c,INFO,47.46288508395335
host-a,WARN,78.20416851907973
host-b,INFO,13.82898725508121
host-a,INFO,25.727879623086185
host-a,INFO,36.714206348289544
host-b,INFO,17.71665330642541
host-a,INFO,19.319013344185905
host-a,INFO,47.70426657859858
host-c,INFO,130.32963564532415
host-a,WARN,19.18254666644472
host-c,INFO,49.69024117131982
host-a,INFO,146.02794273465537
host-b,ERROR,49.185391104712025
host-b,INFO,54.82090359513738
host-b,INFO,106.57863955452109
host-b,INFO,35.46026241770592
host-c,WARN,25.445737430985677
host-a,INFO,89.98256570799705
host-a,INFO,36.32192794056781
host-b,INFO,12.060621735726087
host-c,INFO,55.49527263987106
host-c,INFO,85.03975624049944
host-b,INFO,26.506094892732413
host-a,INFO,58.783014301244165
host-b,WARN,120.88513292937726
host-a,INFO,9.174346519999686
host-b,INFO,43.763013810904546
host-a,WARN,23.826948639922556
host-c,INFO,16.10737036976248
host-b,INFO,30.13174187130023
host-a,INFO,35.90023757823251
host-a,INFO,24.575362300683295
host-a,INFO,80.79448187520964
host-a,INFO,20.691452315923144
host-c,INFO,23.655033345014907
host-a,INFO,26.74726348245124
host-c,ERROR,54.52900719953979
host-a,INFO,0.8139718209189376
host-c,INFO,44.64129763621269
host-c,WARN,25.36458017741165
host-a,WARN,18.388425802536815
host-c,INFO,24.460570543032283
host-b,INFO,18.360941083791765
host-a,INFO,94.48280599210877
host-b,INFO,4.221432683281283
host-c,INFO,21.27203341007566
host-c,INFO,5.682543502584513
host-b,INFO,23.0804634645
host-a,INFO,27.279506048530433
host-b,INFO,7.490065042097702
host-c,INFO,28.72823437921943
host-a,WARN,339.0204459074065
host-b,INFO,33.30345749647319
host-b,INFO,26.270407262907693
host-a,WARN,82.05279399199628
host-b,ERROR,63.3299773221916
host-a,INFO,95.07365574997714
host-a,WARN,13.891261883366269
host-b,INFO,6.014754464491791
host-a,INFO,12.569888203093246
host-a,INFO,58.86899529733513
host-c,INFO,27.265101397639395
host-c,INFO,5.261130267072217
host-c,WARN,12.486718311430202
host-b,INFO,12.854806682765954
host-b,INFO,1.9086475461935384
host-b,WARN,22.683508126390848
host-b,WARN,15.378171811076852
host-a,INFO,63.61124065124012
host-a,INFO,1.3878236585695733
host-c,INFO,48.06303069022576
host-a,INFO,150.23659580033015
host-b,ERROR,66.03996995688037
host-a,INFO,33.01432689900518
